stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
GATI,"Gâtine",,47.21324994,-1.66012141,,,1,,
GAUT,"Gautellerie",,47.17741844,-1.60209659,,,1,,
GBLO,"Grand Blottereau",,47.22975836,-1.51114692,,,1,,
GBNI,"Guiblinière",,47.29240267,-1.52042422,,,1,,
GBTA,"Grande-Bretagne",,47.26220345,-1.50236925,,,1,,
GCAR,"Grand Carcouët",,47.23109211,-1.59176840,,,1,,
GCEN,"Grande Censive",,47.25214465,-1.54992762,,,1,,
GCHE,"Gachet",,47.29264284,-1.52401570,,,1,,
GCSO,"Glacisol",,47.25150915,-1.50437908,,,1,,
GDCH,"Gare de Chantenay",,47.19786321,-1.59421874,,,1,,
GDEN,"Goldens",,47.16175622,-1.50045104,,,1,,
GDFI,"Grand Fief",,47.12571619,-1.62574668,,,1,,
GDNN,"Gendronnerie",,47.12702708,-1.63996506,,,1,,
GDOU,"Grande Ouche",,47.18133597,-1.57966252,,,1,,
GDPI,"Grande Pièce",,47.19907160,-1.51039424,,,1,,
GDRE,"Guindré",,47.23922045,-1.53787973,,,1,,
GELL,"Grande Noëlle",,47.16241793,-1.50221513,,,1,,
GERA,"Géraudière",,47.26173999,-1.56716305,,,1,,
GESV,"Gesvrine",,47.26981296,-1.55213869,,,1,,
GEVR,"Gesvres",,47.26362612,-1.54864554,,,1,,
GGAU,"Gergaudière",,47.28965609,-1.58588183,,,1,,
GGNO,"Grignon",,47.21647189,-1.46643829,,,1,,
GGUI,"Gauguin",,47.16669088,-1.55468713,,,1,,
GIAR,"Gilarderie",,47.18589884,-1.68252224,,,1,,
GIBR,"Gibraye",,47.20495660,-1.51755738,,,1,,
GIND,"Gare d'Indre",,47.20496928,-1.66254284,,,1,,
GIQU,"Gicquelière",,47.25814223,-1.45908439,,,1,,
GLAU,"Grillaud",,47.22026571,-1.58171923,,,1,,
GLDE,"Grande Lande",,47.19229235,-1.49761927,,,1,,
GLEI,"Grolerie",,47.17268334,-1.47244142,,,1,,
GLIE,"Gilière",,47.29933970,-1.55256713,,,1,,
GLNE,"Galarne",,47.20814414,-1.52994633,,,1,,
GLOU,"Grange au Loup",,47.26383873,-1.51545241,,,1,,
GMAR,"Gare Maritime",,47.20705322,-1.57295377,,,1,,
GMOL,"Guy Mollet",,47.24928020,-1.55474569,,,1,,
GNRA,"Greneraie",,47.19948912,-1.53288896,,,1,,
GOBI,"Gobinière",,47.24935726,-1.58702581,,,1,,
GOLF,"Golf",,47.23624819,-1.60431345,,,1,,
GONI,"Gournière",,47.26828027,-1.54951314,,,1,,
GPOR,"Grand Portail",,47.20142037,-1.52364591,,,1,,
GPRO,"Gare de Pont Rousseau",,47.19308111,-1.54933848,,,1,,
GRAM,"Grammoire",,47.18365395,-1.47295778,,,1,,
GRCH,"Grand Chemin",,47.19727269,-1.78381640,,,1,,
GRET,"Gare de l'Etat",,47.20469674,-1.56009406,,,1,,
GRIM,"Grimm",,47.21618687,-1.64553470,,,1,,
GRMA,"Grimau",,47.22829746,-1.65476667,,,1,,
GROR,"Garenne",,47.26507792,-1.62774187,,,1,,
GRPO,"Gripots",,47.19248962,-1.49168774,,,1,,
GRTE,"Garotterie",,47.22436152,-1.60687526,,,1,,
GRVI,"Guérivières",,47.20509408,-1.46734771,,,1,,
GRZI,"Grezillières",,47.21436811,-1.47831696,,,1,,
GSAN,"George Sand",,47.16575765,-1.54497861,,,1,,
GSEN,"Grasse Noue",,47.28024494,-1.58188223,,,1,,
GSIN,"Grassinière",,47.16583171,-1.50787434,,,1,,
GSNO,"Gare Nord",,47.21782151,-1.54214643,,,1,,
GSSU,"Gare Sud",,47.21529692,-1.54222777,,,1,,
GTAE,"Grootaers",,47.23971251,-1.58459890,,,1,,
GTLA,"Garettes-Landreau",,47.27309094,-1.63045367,,,1,,
GTVE,"Gaston Veil",,47.21016254,-1.55560165,,,1,,
GULO,"Guilloterie",,47.17236984,-1.55721314,,,1,,
GURO,"Gustave Roch",,47.20406998,-1.55198669,,,1,,
GVNO,"Gare de Vertou Nord",,47.18707351,-1.47848557,,,1,,
GVSU,"Gare de Vertou Sud",,47.18587233,-1.47668256,,,1,,
HALU,"Haluchère-Batignolles",,47.24936057,-1.52287449,,,1,,
HARO,"Harouys",,47.21680031,-1.56705645,,,1,,
HAUB,"Haubans",,47.21462644,-1.53001825,,,1,,
HAVE,"Halvêque",,47.25746288,-1.52028452,,,1,,
HBAN,"Hangar à Bananes",,47.20048109,-1.57287010,,,1,,
HBDE,"Halbarderie",,47.26829118,-1.43797408,,,1,,
HBLI,"Hôpital Bellier",,47.22130324,-1.52428746,,,1,,
HBRA,"Herbray",,47.15048552,-1.47099504,,,1,,
HCOU,"Hauts de Couëron",,47.24056965,-1.66970210,,,1,,
HDIE,"Haudrière",,47.15447112,-1.46758151,,,1,,
HERM,"Hermeland",,47.22996584,-1.61680890,,,1,,
HFLE,"Hameau Fleuri",,47.25105981,-1.58992860,,,1,,
HFVE,"Haute Forêt",,47.16831427,-1.46565950,,,1,,
HGNR,"Haute Gournière",,47.26786564,-1.54577813,,,1,,
HILE,"Haute Ile",,47.19464662,-1.55632322,,,1,,
HIND,"Haute Indre",,47.19541271,-1.64980340,,,1,,
HIPP,"Hippodrome",,47.24758084,-1.56771648,,,1,,
HLAN,"Haute Lande",,47.15477271,-1.52345288,,,1,,
HLLR,"Hillière",,47.28782561,-1.42995678,,,1,,
HMLL,"Houmaille",,47.18910344,-1.58696919,,,1,,
HODI,"Hôtel Dieu",,47.21206712,-1.55521149,,,1,,
HOGR,"Hongrie",,47.21590797,-1.52403029,,,1,,
HOSE,"Housseau",,47.28107173,-1.49829865,,,1,,
HPLA,"Hôpital Laënnec",,47.23688456,-1.64086027,,,1,,
HREG,"Hôtel de Région",,47.21034330,-1.52614007,,,1,,
HRLL,"Hérelle",,47.20136272,-1.58667861,,,1,,
HVCQ,"Mairie de Carquefou",,47.29889441,-1.49044333,,,1,,
HVNA,"Hôtel de Ville",,47.21777194,-1.55430456,,,1,,
ICAM,"ICAM",,47.27365801,-1.50186879,,,1,,
IDFR,"Île de France",,47.16941272,-1.46785057,,,1,,
IDLO,"Îles de Loire",,47.21028204,-1.49018517,,,1,,
IDNA,"Ile de Nantes",,47.20595616,-1.53877527,,,1,,
IMPR,"Imprimeurs",,47.23866470,-1.67008841,,,1,,
INLA,"Internat Laënnec",,47.23500246,-1.64058805,,,1,,
INRE,"Indre",,47.20134472,-1.66835142,,,1,,
IROI,"Iroise",,47.24836583,-1.53642616,,,1,,
ISLE,"Islettes",,47.26333978,-1.47625538,,,1,,
IUTH,"IUT",,47.29786834,-1.50506472,,,1,,
JALI,"Jalière",,47.26414967,-1.59697649,,,1,,
JAME,"Jamet",,47.21007683,-1.60317888,,,1,,
JANA,"Jaunais",,47.17604452,-1.53370427,,,1,,
JAPY,"Japy",,47.25936667,-1.51182285,,,1,,
JARI,"Jarriais",,47.21290228,-1.71905335,,,1,,
JAUR,"Jacqueline Auriol",,47.27142526,-1.47140712,,,1,,
JBAR,"Jean Bart",,47.19920583,-1.67546000,,,1,,
JBNA,"Jeanne Bernard",,47.23590325,-1.59066715,,,1,,
JCAR,"Jacques Cartier",,47.22398045,-1.63633093,,,1,,
JCOU,"Joncours",,47.22000538,-1.58672381,,,1,,
JDGA,"Jardins de Gaïa",,47.15758297,-1.67828442,,,1,,
JFER,"Jules Ferry",,47.25071836,-1.48752402,,,1,,
JFRA,"Jean Fraix",,47.18603448,-1.54195702,,,1,,
JGUE,"Jaguère",,47.17552586,-1.56774566,,,1,,
JHDI,"Jahardières",,47.12549855,-1.64249110,,,1,,
JJCE,"Jean Jaurès",,47.30132429,-1.54979885,,,1,,
JJNA,"Jean Jaurès",,47.21838897,-1.56003382,,,1,,
JLIE,"Joliverie",,47.18994470,-1.51938315,,,1,,
JLVE,"Joliverie",,47.18958808,-1.51658293,,,1,,
JMAC,"Jean Macé",,47.20055415,-1.58926240,,,1,,
JMLI,"Jean Moulin",,47.20712579,-1.59992166,,,1,,
JMON,"Jean Monnet",,47.16626072,-1.46511753,,,1,,
JNAI,"Jaunaie",,47.21889815,-1.72783718,,,1,,
JNEA,"Jauneau",,47.27374646,-1.45013606,,,1,,
JNIG,"Jean Ingres",,47.22236358,-1.59681234,,,1,,
JNLI,"Jonelière",,47.25173237,-1.54077058,,,1,,
JOTE,"Jouetterie",,47.13190686,-1.66289744,,,1,,
JPER,"Jean Perrin",,47.18125645,-1.56076577,,,1,,
JPTR,"Jupiter",,47.28463756,-1.45580486,,,1,,
JROS,"Jean Rostand",,47.24579942,-1.59364253,,,1,,
JTIC,"Justice",,47.20947259,-1.63128829,,,1,,
JUIV,"Juiverie",,47.21077751,-1.62477596,,,1,,
JUME,"Jumelière",,47.29457943,-1.48748666,,,1,,
JVAL,"Jules Vallès",,47.17343751,-1.57089550,,,1,,
JVNA,"Jules Verne",,47.24882713,-1.51728077,,,1,,
JVRA,"Janvraie",,47.19994542,-1.61234453,,,1,,
KERE,"Keren",,47.24441135,-1.53349459,,,1,,
KOEN,"Koenig",,47.19803104,-1.61563916,,,1,,
KOUF,"Koufra",,47.25028103,-1.53034812,,,1,,
LABE,"Lac de Beaulieu",,47.21942035,-1.69244445,,,1,,
LACH,"L'Arche",,47.21291368,-1.70847863,,,1,,
LADO,"Ladoumègue",,47.29586793,-1.48665224,,,1,,
LAGE,"Largeau",,47.19503280,-1.50997182,,,1,,
LAHA,"La Haie",,47.26094875,-1.47502649,,,1,,
LAIL,"Les Ailes",,47.17116491,-1.57416373,,,1,,
LALL,"Lallié",,47.22668625,-1.54635903,,,1,,
LAMA,"Lamartine",,47.21648755,-1.57893087,,,1,,
LANA,"Launay",,47.26554341,-1.63253983,,,1,,
LAUR,"Lauriers",,47.20470843,-1.60476610,,,1,,
LAXX,"La Croix",,47.16527571,-1.48670499,,,1,,
LBAU,"Les Bauches",,47.26327649,-1.67722597,,,1,,
LBER,"Lindbergh",,47.15502934,-1.59833750,,,1,,
LBOS,"La Brosse",,47.33298939,-1.56959138,,,1,,
LBPI,"L'Ebaupin",,47.17161474,-1.51000653,,,1,,
LCAR,"Le Cardo",,47.26187678,-1.58437255,,,1,,
LCBU,"Le Corbusier",,47.19017971,-1.56855029,,,1,,
LCEE,"La Carrée",,47.16849749,-1.54385650,,,1,,
LCLE,"La Coulée",,47.26013301,-1.57471905,,,1,,
LCNE,"Le Chêne",,47.16526458,-1.48432715,,,1,,
LCOG,"La Cogne",,47.28758066,-1.55674105,,,1,,
LCSE,"La Close",,47.24083446,-1.57277848,,,1,,
LCTE,"La Côte",,47.28214172,-1.56044768,,,1,,
LDAS,"Landas",,47.16933769,-1.51076745,,,1,,
LDRE,"Landreau",,47.23247930,-1.51597058,,,1,,
LDSS,"Landas",,47.17436501,-1.55947162,,,1,,
LEBP,"L'Ebaupin",,47.28430869,-1.44387011,,,1,,
LECH,"Lechat",,47.20353220,-1.58115476,,,1,,
LEGU,"Leygues",,47.20314541,-1.54200777,,,1,,
LEVO,"Levoyer",,47.19387396,-1.58176916,,,1,,
LFAU,"Les Faulx",,47.15741367,-1.52258688,,,1,,
LFER,"La Ferme",,47.26424888,-1.68034232,,,1,,
LFLE,"Laurier Fleuri",,47.18834076,-1.48372835,,,1,,
LFOR,"La Forêt",,47.14947537,-1.63938699,,,1,,
LFVR,"Lefeuvre",,47.26686052,-1.49502977,,,1,,
LGAR,"La Garde",,47.25576216,-1.50918227,,,1,,
LGOF,"Le Goffic",,47.23086918,-1.56385203,,,1,,
LGRI,"La Grille",,47.25099185,-1.48198826,,,1,,
LGTH,"Lagathu",,47.18036290,-1.53652635,,,1,,
LHAC,"La Hache",,47.26231761,-1.49893768,,,1,,
LHER,"La Herdrie",,47.19778397,-1.45414308,,,1,,
LHIE,"La Haie",,47.29013176,-1.54249845,,,1,,
LHLE,"Le Halleray",,47.26975159,-1.45660101,,,1,,
LHOU,"La Houssais",,47.17428702,-1.55378624,,,1,,
LHPI,"L'Hopitau",,47.27226101,-1.55165518,,,1,,
LIBE,"Libération",,47.17728552,-1.67896934,,,1,,
LILA,"Lilas",,47.13776565,-1.46890324,,,1,,
LION,"Lionnière",,47.21866696,-1.69595730,,,1,,
LIPP,"Lippmann",,47.23890585,-1.52040083,,,1,,
LITT,"Littré",,47.21780852,-1.58246463,,,1,,
LJOS,"Léon Jost",,47.23584190,-1.56328903,,,1,,
LLGR,"Léo Lagrange",,47.29736841,-1.55493902,,,1,,
LLIO,"Les Lions",,47.24982601,-1.61549961,,,1,,
LLMO,"Le Clémois",,47.13739729,-1.72218232,,,1,,
LLOR,"La Lorie",,47.23524557,-1.65700442,,,1,,
LMAR,"La Marche",,47.18067739,-1.65914283,,,1,,
LMBR,"Lambert",,47.17089014,-1.53967137,,,1,,
LMEE,"La martinière",,47.20633168,-1.78491058,,,1,,
LMIC,"Louise Michel",,47.21945940,-1.61325620,,,1,,
LMNE,"Lemoine",,47.23556768,-1.54740057,,,1,,
LMRI,"Lamoricière",,47.21445630,-1.57243725,,,1,,
LMTA,"La Montagne",,47.18845833,-1.68918890,,,1,,
LNAI,"Le Nain",,47.22663531,-1.60096082,,,1,,
LNOU,"La Noue",,47.14038786,-1.60769065,,,1,,
LNTT,"Linot",,47.26537683,-1.52601559,,,1,,
LOIR,"Loire",,47.24849839,-1.48657166,,,1,,
LOMB,"Lombarderie",,47.23367018,-1.55559340,,,1,,
LONG,"Longchamp",,47.23484287,-1.58212605,,,1,,
LPBA,"Bac du Pellerin",,47.20289715,-1.75490668,,,1,,
LPEL,"Le Pellerin",,47.20066234,-1.75949387,,,1,,
LPLE,"La Plée",,47.19318013,-1.46266938,,,1,,
LPME,"La Plume",,47.19492160,-1.50520704,,,1,,
LRAY,"Le Gray 1",,47.28422067,-1.58680640,,,1,,
LRCH,"La Roche",,47.21651614,-1.51931543,,,1,,
LRHE,"Les Roches",,47.26318375,-1.58036688,,,1,,
LRNE,"Lourneau",,47.19956800,-1.49007979,,,1,,
LRYA,"Le Gray 2",,47.28331767,-1.58422529,,,1,,
LSAL,"La Salle",,47.21420285,-1.68967199,,,1,,
LSLL,"Les Salles",,47.25027033,-1.53603503,,,1,,
LSOU,"La Source",,47.30567771,-1.55157214,,,1,,
LSYY,"Léon Say",,47.22960794,-1.56918121,,,1,,
LTOU,"Le Tour",,47.15160805,-1.68945617,,,1,,
LUNI,"Lieu Unique",,47.21561738,-1.54608443,,,1,,
LYBR,"Lycée Brottier",,47.16057526,-1.67771637,,,1,,
LYCQ,"Lycée de Carquefou",,47.27939100,-1.49195803,,,1,,
LYOR,"Lycée d'Orbigny",,47.15426600,-1.68041263,,,1,,
LYPE,"Lycée Appert",,47.25116117,-1.61070392,,,1,,
LYRI,"Lycée Rieffel",,47.25547237,-1.64250784,,,1,,
LZCA,"Lusançay",,47.20267876,-1.58241386,,,1,,
MAAR,"Maillardière",,47.27396111,-1.63395907,,,1,,
MACH,"MIN",,47.20166722,-1.55379440,,,1,,
MADO,"Mandon",,47.16048962,-1.47078194,,,1,,
MAGA,"Mauves-Gare",,47.29318073,-1.38982980,,,1,,
MAI8,"8 Mai",,47.18921858,-1.55170053,,,1,,
MALL,"Mail",,47.26905318,-1.61162839,,,1,,
MARR,"Maison d'Arrêt",,47.26640432,-1.50333251,,,1,,
MASS,"Massigné",,47.29887798,-1.57954203,,,1,,
MATI,"Matière",,47.27639977,-1.44886845,,,1,,
MAUC,"Centre De Mauves",,47.29677512,-1.39286040,,,1,,
MAZE,"Mazères",,47.31362172,-1.35060463,,,1,,
MBCH,"Maison Blanche",,47.22155421,-1.60468521,,,1,,
MBLA,"Mont Blanc",,47.17674040,-1.55581380,,,1,,
MBOU,"Mairie de Bouguenais",,47.17901016,-1.61872647,,,1,,
MBRU,"Moulin Brûlé",,47.25947325,-1.65444843,,,1,,
MBSE,"Moulin Boisseau",,47.28748346,-1.48419923,,,1,,
MCAS,"Moulin Cassé",,47.25657559,-1.46836515,,,1,,
MCCO,"Marché Commun",,47.26040008,-1.49972615,,,1,,
MCHA,"Mairie de Chantenay",,47.20636707,-1.58783853,,,1,,
MCOU,"Mairie de Couëron",,47.21216975,-1.72706163,,,1,,
MCUR,"Madame Curie",,47.18912957,-1.55433651,,,1,,
MDAR,"Maison des Arts",,47.21111642,-1.61753102,,,1,,
MDEL,"Mandel",,47.20250088,-1.53707135,,,1,,
MDLA,"Moulin des Landes",,47.26199275,-1.48158345,,,1,,
MDNE,"Madeleine",,47.27561477,-1.48361533,,,1,,
MDOU,"Mairie de Doulon",,47.22699143,-1.51848401,,,1,,
MDPO,"Moulin de Porterie",,47.27583508,-1.51221479,,,1,,
MDRE,"Madoire",,47.26496588,-1.63884814,,,1,,
MDSI,"Mondésir",,47.21773053,-1.56884285,,,1,,
MDTH,"Médiathèque",,47.21116565,-1.56056518,,,1,,
MEDI,"Méditerranée",,47.27032049,-1.48575094,,,1,,
MELI,"Méliès",,47.18159213,-1.55616656,,,1,,
META,"Métairie",,47.21389847,-1.69837398,,,1,,
MGAL,"Marie Galante",,47.26417032,-1.45104526,,,1,,
MGCH,"Monge - Chauvinière",,47.25365531,-1.57450970,,,1,,
MGDR,"Mongendrière",,47.29262005,-1.55419599,,,1,,
MGEL,"Margelle",,47.27271181,-1.59416606,,,1,,
MGIN,"Mangin",,47.20160574,-1.54493569,,,1,,
MGLI,"Magnoliers",,47.22667075,-1.60519444,,,1,,
MGNO,"Mignonnerie",,47.24323424,-1.48236004,,,1,,
MGUA,"Mainguais",,47.28177057,-1.48537888,,,1,,
MHDI,"Mahaudières",,47.18892461,-1.56039923,,,1,,
MHUI,"Moulin à l'Huile",,47.17661629,-1.56214520,,,1,,
MIAI,"Minais",,47.25709013,-1.46641753,,,1,,
MICH,"Michelet",,47.23451072,-1.55737362,,,1,,
MIEA,"Millenia",,47.12355815,-1.63086582,,,1,,
MIMO,"Mimosas",,47.24132080,-1.58762642,,,1,,
MIND,"Mairie d'Indre",,47.20071585,-1.66830435,,,1,,
MITR,"Mitrie",,47.22775459,-1.52528198,,,1,,
MKSU,"Malakoff",,47.21609496,-1.52113569,,,1,,
MLAN,"Magellan",,47.18816871,-1.46442750,,,1,,
MLCH,"Morlachère",,47.16204305,-1.48370116,,,1,,
MLCS,"Moulin Cassé",,47.15593244,-1.70998535,,,1,,
MLDR,"Maladrie",,47.18828858,-1.49614345,,,1,,
MLHE,"Moulin Hérel",,47.21943384,-1.63757971,,,1,,
MLIN,"Moulin",,47.18888411,-1.50530220,,,1,,
MLLI,"Mellinet",,47.21175266,-1.57779128,,,1,,
MLNE,"Moulinets",,47.20990911,-1.62907360,,,1,,
MLON,"Mulonnière",,47.26556714,-1.54984512,,,1,,
MLRA,"Malraux",,47.25430780,-1.51767585,,,1,,
MMSS,"Mermoz",,47.19872011,-1.51552255,,,1,,
MNEF,"Moulin Neuf",,47.23021107,-1.51646831,,,1,,
MNFA,"Manufacture",,47.21880310,-1.53706201,,,1,,
MNIE,"Moulinier",,47.13558866,-1.66581227,,,1,,
MNOT,"Minoterie",,47.21686600,-1.72160133,,,1,,
MNSS,"Malnoue",,47.20265743,-1.50549809,,,1,,
MNTR,"Ménétrier",,47.24086637,-1.52371617,,,1,,
MNVE,"Maison Neuve",,47.27453400,-1.46726186,,,1,,
MOCT,"Moulin Collet",,47.20033329,-1.76620925,,,1,,
MOET,"Mouettes",,47.21055137,-1.74227284,,,1,,
MOIN,"Moinard",,47.21334839,-1.72939851,,,1,,
MONE,"Moinet",,47.26497590,-1.49211627,,,1,,
MORH,"Morrhonnière - Petit Port",,47.24148227,-1.55629426,,,1,,
MOTE,"Motte Rouge",,47.22879100,-1.55338727,,,1,,
MOUT,"Moutonnerie",,47.21956936,-1.53301942,,,1,,
MOVA,"Mairie d'Orvault",,47.27116153,-1.62369389,,,1,,
MOZI,"Monzie",,47.20339609,-1.53991144,,,1,,
MPAU,"Marcel Paul",,47.24576505,-1.61572851,,,1,,
MPER,"Millepertuis",,47.22194228,-1.67954515,,,1,,
MPMN,"Melpomène",,47.27759170,-1.50003396,,,1,,
MPTA,"Maison Poitard",,47.14700488,-1.64831344,,,1,,
MQDI,"Marquis de Dion",,47.29708641,-1.48793090,,,1,,
MQLI,"Mocquelière",,47.23323569,-1.61863745,,,1,,
MRAI,"Maraîchers",,47.18465612,-1.51054729,,,1,,
MRDI,"Maison Radieuse",,47.18791072,-1.56640295,,,1,,
MREZ,"Mairie de Rezé",,47.19130749,-1.56982174,,,1,,
MRGE,"Morges",,47.16495172,-1.47202356,,,1,,
MRIE,"Maurienne",,47.27561915,-1.44246145,,,1,,
MROT,"Moulin Rothard",,47.19590819,-1.74115678,,,1,,
MRRI,"Marrière",,47.23751111,-1.52439965,,,1,,
MRTE,"Marterie",,47.17846469,-1.53136943,,,1,,
MRZE,"Marzilles",,47.18274936,-1.47579961,,,1,,
MSHE,"Mairie de St-Herblain",,47.21093832,-1.64884522,,,1,,
MSLL,"Marseillaise",,47.20734188,-1.59094994,,,1,,
MSOR,"Mairie des Sorinières",,47.14916207,-1.53229012,,,1,,
MSSI,"Mississipi",,47.23706500,-1.60939896,,,1,,
MTEI,"Monteil",,47.21396999,-1.54953382,,,1,,
MTLI,"Martellière",,47.19916680,-1.52639054,,,1,,
MTRA,"Mortrais",,47.12800978,-1.61667784,,,1,,
MTYY,"Monty",,47.27421430,-1.43309950,,,1,,
MULI,"Mouline",,47.32355207,-1.55300628,,,1,,
MUNN,"Moulin",,47.19756669,-1.65158931,,,1,,
MVAN,"Mortier Vannerie",,47.18016469,-1.49939264,,,1,,
MVRD,"Monteverdi",,47.26657684,-1.44632051,,,1,,
MVSI,"Mauvoisins",,47.19001113,-1.52546555,,,1,,
MZUR,"Mazure",,47.25796702,-1.48076677,,,1,,
NATL,"Aéroport",,47.15789963,-1.60132141,,,1,,
NBEL,"Nouveau Bêle",,47.26879307,-1.50191635,,,1,,
NBLA,"Noé Blanche",,47.25760751,-1.50785986,,,1,,
NCTE,"Noé Cottée",,47.19409498,-1.47858966,,,1,,
NDRE,"Naudières",,47.17315290,-1.53666522,,,1,,
NETR,"Neustrie",,47.17591416,-1.59339984,,,1,,
NIAG,"Niagara",,47.30600333,-1.49333602,,,1,,
NILL,"Nil",,47.24172369,-1.60749438,,,1,,
NIZA,"Nizan",,47.20583934,-1.55026498,,,1,,
NLBR,"Noë Lambert",,47.23007878,-1.52849088,,,1,,
NLLA,"Noë Allais",,47.22036251,-1.68868129,,,1,,
NOAH,"Noë St Jean",,47.21918582,-1.73499847,,,1,,
NOHH,"North'House",,47.19577781,-1.57345153,,,1,,
NONO,"Noë Nozou 1",,47.13028076,-1.63703888,,,1,,
NOSH,"Noëlles",,47.24021479,-1.60420902,,,1,,
NRCA,"Noë Rocard",,47.16334300,-1.49066067,,,1,,
NRDA,"Neruda",,47.21756366,-1.61338063,,,1,,
NVER,"Noue Verrière",,47.27601666,-1.57111741,,,1,,
OBLA,"Ouche Blanche",,47.17952322,-1.56407418,,,1,,
OCAN,"Océane",,47.22750698,-1.63593175,,,1,,
OCEA,"Couëron Océan",,47.21345289,-1.73918909,,,1,,
OCOR,"Ouche Cormier",,47.26459864,-1.62333993,,,1,,
ODLA,"Ouche des landes",,47.19503341,-1.48288475,,,1,,
ODNE,"Ordronneau",,47.19383736,-1.57489540,,,1,,
OGVA,"Orvault-Grand Val",,47.26297286,-1.59450834,,,1,,
OLIV,"Olivier",,47.21747321,-1.72482036,,,1,,
OLVE,"Oliveraie",,47.18855867,-1.53117399,,,1,,
OLYM,"Olympe de Gouges",,47.30897242,-1.54466143,,,1,,
OMRL,"Orvault - Morlière",,47.24671050,-1.60389416,,,1,,
ONCH,"Onchère",,47.20267245,-1.46704343,,,1,,
OQNE,"Ouche Quinet",,47.19603056,-1.50436169,,,1,,
ORNG,"La Chapelle Aulnay",,47.30840013,-1.54025010,,,1,,
ORVA,"Orvault",,47.27869769,-1.64026681,,,1,,
OSAN,"Ouessant",,47.27007669,-1.44670053,,,1,,
OTAG,"50 Otages",,47.21990598,-1.55512076,,,1,,
PABO,"Paix",,47.18243694,-1.59229338,,,1,,
PACQ,"Parc",,47.27263229,-1.48393143,,,1,,
PAEB,"Pablée",,47.21576063,-1.74015814,,,1,,
PAJO,"Petit Anjou",,47.20574746,-1.50466267,,,1,,
PALL,"Pont Allard",,47.19655292,-1.66627488,,,1,,
PAMI,"Palmiers",,47.19011839,-1.53300429,,,1,,
PAON,"Papillons",,47.14680985,-1.51918269,,,1,,
PAPO,"Parc Potager",,47.23612655,-1.52271286,,,1,,
PATR,"Pâtis Rondin",,47.24795511,-1.51642433,,,1,,
PB1B,"Parc de la Bouvre 1",,47.17610474,-1.61415268,,,1,,
PBAI,"Parc Bel Air",,47.17855251,-1.47470823,,,1,,
PBFF,"Paimboeuf",,47.17665160,-1.61921271,,,1,,
PBLE,"Pâtis Brûlé",,47.19926705,-1.50723684,,,1,,
PBOT,"Poulbot",,47.21402938,-1.64801795,,,1,,
PBRE,"Petit Breton",,47.21320386,-1.59865045,,,1,,
PBUY,"Pé de Buzay",,47.20250065,-1.81633789,,,1,,
PBYE,"Port Boyer",,47.24108948,-1.53854415,,,1,,
PBNV,"Port Boyer Navibus",,47.24210322,-1.54589148,,,1,,
PCBI,"Picabia",,47.25457197,-1.57669333,,,1,,
PCDI,"Picaudière",,47.27934905,-1.48507335,,,1,,
PCEN,"Place Centrale",,47.26228759,-1.67199149,,,1,,
PCHA,"Portechaise",,47.20061763,-1.52609882,,,1,,
PCLO,"Petit Clos",,47.20530198,-1.50991704,,,1,,
PCNN,"Planchonnais",,47.25356803,-1.47489712,,,1,,
PCPE,"Porte de La Chapelle",,47.25937477,-1.55720037,,,1,,
PCRE,"Poincaré",,47.22284890,-1.58521365,,,1,,
PCSI,"Petite Censive",,47.26050778,-1.56098728,,,1,,
PCTI,"Petit Chantilly",,47.25447779,-1.60063033,,,1,,
PCVO,"Pontecorvo",,47.24606400,-1.53255611,,,1,,
PCZI,"Pont de Chézine",,47.23806578,-1.61436599,,,1,,
PDAN,"Pas d'Ane",,47.18204264,-1.46993696,,,1,,
PDCE,"Pont du Cens",,47.24897479,-1.57707730,,,1,,
PDEA,"Porteurs d'Eau",,47.27151222,-1.59765073,,,1,,
PDOU,"Porte Douillard",,47.28957614,-1.51876412,,,1,,
PDPI,"Pomme de Pin",,47.26708762,-1.59534026,,,1,,
PDUC,"Prairie au Duc 1",,47.20428445,-1.56429318,,,1,,
PEDR,"Perdriaux",,47.16125865,-1.48562593,,,1,,
PEGE,"Pégers",,47.13758868,-1.47153044,,,1,,
PELO,"Pelousière",,47.20775876,-1.64702227,,,1,,
PEON,"Perron",,47.22489224,-1.60189022,,,1,,
PERR,"Perray",,47.24753061,-1.51295490,,,1,,
PETR,"Pétrels",,47.25430074,-1.50709295,,,1,,
PFNA,"Purfina",,47.19457500,-1.63494095,,,1,,
PGRI,"Pagerie",,47.17872222,-1.65318427,,,1,,
PGTI,"Plinguetière",,47.13297896,-1.61361274,,,1,,
PHTR,"Parc Chantrerie",,47.28617242,-1.52090098,,,1,,
PHVE,"Pré Hervé",,47.24412862,-1.51773567,,,1,,
PIAO,"Piano'cktail",,47.17483933,-1.60639797,,,1,,
PIBL,"Pierre Blanche",,47.17205368,-1.62719445,,,1,,
PICA,"Picasso",,47.21502510,-1.53692066,,,1,,
PIPA,"Pipay",,47.22555048,-1.53728621,,,1,,
PIRM,"Pirmil",,47.19600754,-1.54267975,,,1,,
PISE,"Pin Sec",,47.24375599,-1.51810558,,,1,,
PJOU,"Point du Jour",,47.26495189,-1.44369179,,,1,,
PLAC,"Placis",,47.19964834,-1.52008230,,,1,,
